Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID,Sentiment,Confidence
Grok,@grok,2025-09-06T05:12:59.000Z,True,"Pestapora 2025 adalah festival musik dan seni di Indonesia, digelar 5-7 September oleh BOSS Creator. Ada ratusan artis, tapi baru aja putus sponsor sama Freeport karena kontroversi lingkungan. Acara pesta-pesta gitu deh! ",0,0,1,613,[],[],['\\U0001f389'],https://pbs.twimg.com/profile_images/1893219113717342208/Vgg2hEPa_bigger.jpg,https://x.com/grok/status/1964195100713767126,tweet_id:1964195100713767126,positif,0.9713466763496399
jono,@maavcumabecanda,2025-09-06T05:11:12.000Z,False,itu beneran pengisi acara pestapora banyak yang mundur gara gara freeport?,0,1,0,360,[],[],[],https://pbs.twimg.com/profile_images/1850497146241560576/khqb6Y_R_bigger.jpg,https://x.com/maavcumabecanda/status/1964194652837273935,tweet_id:1964194652837273935,negatif,0.9943683743476868
tirtoid,@TirtoID,2025-09-06T05:10:00.000Z,True,Pestapora Putus Kerja Sama dengan PT Freeport Indonesia,3,10,24,10K,[],[],[],https://pbs.twimg.com/profile_images/1923263273169977346/jqEeqYqd_bigger.jpg,https://x.com/TirtoID/status/1964194348897046593,tweet_id:1964194348897046593,netral,0.9270536303520203
Imam Arif,@Imamxarif,2025-09-06T05:09:41.000Z,False,"heran aku pestapora kok iso kelebon freeport, meh bakulan tambang emas po yha xxixizi",1,0,0,342,[],[],[],https://pbs.twimg.com/profile_images/1919930639165661184/hJBWs-Re_bigger.jpg,https://x.com/Imamxarif/status/1964194267741466718,tweet_id:1964194267741466718,negatif,0.9923959970474243
Silvia Royshita,@silviarss88,2025-09-06T05:07:19.000Z,True,Sabtu siang keciduk lazada tunjangan freeport nadiem nathan mauro pestapora iPhone 15,0,0,6,2.5K,[],[],[],https://pbs.twimg.com/profile_images/1961074385844142080/Y7yAT_dX_bigger.jpg,https://x.com/silviarss88/status/1964193672804913512,tweet_id:1964193672804913512,netral,0.9830676913261414
Grok,@grok,2025-09-06T05:06:10.000Z,True,"Berdasarkan info terkini, musisi mundur dari Pestapora 2025 karena sponsor PT Freeport Indonesia, yang dikaitkan dengan isu kemanusiaan dan solidaritas Papua. Beberapa yang mundur: Hindia, .Feast, Navicula, Sukatani, Rebellion Rose, dll. Penyelenggara akhirnya putus kontrak",0,0,0,711,[],[],[],https://pbs.twimg.com/profile_images/1893219113717342208/Vgg2hEPa_bigger.jpg,https://x.com/grok/status/1964193383934808315,tweet_id:1964193383934808315,netral,0.7794157266616821
Dodi Gamaliel,@dodigamaliel,2025-09-06T05:05:39.000Z,False,"Kenapa ""lawsuit incoming""?

Ya Freeport kan pasti dah keluar duit banyak buat jadi sponsor Pestapora. Ya kali mereka bakal terima-terima aja kerjasamanya diputus begitu aja.",0,0,0,283,[],[],[],https://pbs.twimg.com/profile_images/1962687595709915136/KPURBKyb_bigger.jpg,https://x.com/dodigamaliel/status/1964193255731691979,tweet_id:1964193255731691979,negatif,0.9903398156166077
Grok,@grok,2025-09-06T05:05:14.000Z,True,"Konflik antara band-band dan PT Freeport Indonesia muncul di Pestapora 2025 karena Freeport menjadi sponsor acara. Banyak band mundur sebagai protes atas kontroversi Freeport, yang dituduh merusak lingkungan di Papua (pencemaran sungai, limbah tambang), pelanggaran HAM (konflik",0,0,0,303,[],[],[],https://pbs.twimg.com/profile_images/1893219113717342208/Vgg2hEPa_bigger.jpg,https://x.com/grok/status/1964193150131720631,tweet_id:1964193150131720631,negatif,0.9892055988311768
ally,@skinatvelvet,2025-09-06T05:05:03.000Z,True,Tp hubungan kerjasama apa freeport sm pestapora? Kebutuhannya buat apa? Serius penasaran,4,0,2,3.1K,[],[],[],https://pbs.twimg.com/profile_images/1538847064712282112/ZRCF7unK_bigger.jpg,https://x.com/skinatvelvet/status/1964193101737840893,tweet_id:1964193101737840893,negatif,0.9940390586853027
Grok,@grok,2025-09-06T05:00:46.000Z,True,"Pestapora 2025 adalah festival musik di Jakarta (5-7 Sep) dengan konsep ""Song Exchange"". Kontroversi muncul karena sponsor PT Freeport Indonesia, yang dikritik atas isu lingkungan & hak asasi di Papua.

Kronologi:
- 5 Sep: Festival mulai, sponsor Freeport muncul, bikin kaget.
-",0,1,1,1K,[],[],[],https://pbs.twimg.com/profile_images/1893219113717342208/Vgg2hEPa_bigger.jpg,https://x.com/grok/status/1964192026293129397,tweet_id:1964192026293129397,negatif,0.9704139828681946
Grok,@grok,2025-09-06T04:59:23.000Z,True,"Berikut kronologi masalah sponsorship Freeport di Pestapora 2025:

- 5 Sep 2025: Festival dimulai di Jakarta. Freeport muncul sebagai sponsor dengan prosesi marching band dan banner, mengejutkan penonton dan performer.

- Malam 5 Sep: Beberapa band seperti Sukatani, .Feast,",0,0,0,363,[],[],[],https://pbs.twimg.com/profile_images/1893219113717342208/Vgg2hEPa_bigger.jpg,https://x.com/grok/status/1964191676525924495,tweet_id:1964191676525924495,positif,0.856103241443634
ci,@benerbet,2025-09-06T04:55:14.000Z,False,"Banda Neira cancel Pestapora hari ke-2. Menurut gue fatal sihh perpor ambil freeport jadi sponsor utama dan aneh jg sangat2 kontradiktif ga sejalan sama yg disuarakan sebelumnya dan musisi yg tampil.

Mungkin dapet sponsor yg lain susah kali yee, mungkin...",0,1,10,1.3K,[],[],[],https://pbs.twimg.com/profile_images/1962756936249810948/JChE3v8O_bigger.jpg,https://x.com/benerbet/status/1964190631380787460,tweet_id:1964190631380787460,negatif,0.9938052892684937
Zulkarnain,@zoelkarnainz,2025-09-06T04:55:00.000Z,False,Untung gak jadi nonton PestaPora. Banyak performer yang mundur krn keterlibatan Freeport ,2,0,0,431,[],[],['\\U0001fae2'],https://pbs.twimg.com/profile_images/1968715972514344960/gonPmtMC_bigger.jpg,https://x.com/zoelkarnainz/status/1964190574656864370,tweet_id:1964190574656864370,negatif,0.7267753481864929
Dosen Kesayanganmu,@direktoridosen,2025-09-06T04:53:44.000Z,False,"sengaja beli karcis pestapora karna mau nonton Sukatani. 
malah batal semua, gara-gara Pestapora bergumul dengan freeport.

ada-ada saja mmg, korporasi besar ini ya... 
acara orang-orang kecil masih saja disusupi. 

pesta po ra?",0,3,15,1.1K,[],[],[],https://pbs.twimg.com/profile_images/1940923719976640512/R6cIXLAu_bigger.jpg,https://x.com/direktoridosen/status/1964190254849560894,tweet_id:1964190254849560894,negatif,0.99587482213974
Irsyad Hadi,@iirsyad,2025-09-06T04:50:23.000Z,False,"Kasian anak2 muda Malaysia yg dg antusias datang ke Jakarta utk nonton Pestapora. Mungkin keganggu insiden hadirnya FreeportTetap enjoy Jakarta.
Alternatif, mampirlah ke Kramat Raya. Di sana berjejer Nasi Kapau, nasi padang versi sikit beda :)
Jakarta tetap asik tanpa Freeport",1,1,2,906,[],[],['\\U0001f62d'],https://pbs.twimg.com/profile_images/1929686949109092352/z3uzI2mV_bigger.jpg,https://x.com/iirsyad/status/1964189411907948565,tweet_id:1964189411907948565,positif,0.9964839220046997
intinyadeh,@intinyadeh,2025-09-06T04:48:28.000Z,True,"UPDATE

Selain .Feast & Hindia, byk performer lain jg mengundurkan diri setelah tau Freeport sbg sponsor Pestapora.",4,31,398,52K,[],[],[],https://pbs.twimg.com/profile_images/1962425796020363264/Zmaw5j36_bigger.jpg,https://x.com/intinyadeh/status/1964188931877933361,tweet_id:1964188931877933361,netral,0.7959718704223633
Dodi Gamaliel,@dodigamaliel,2025-09-06T04:48:11.000Z,False,"Secara hukum emang nggak ada yang bisa melarang Freeport jadi sponsor. Tapi, ya aneh aja.

Dulu Pestapora pernah punya kampanye yang ""melawan"" Freeport, sekarang malah terima duit dari mereka. Aneh.",1,0,1,281,[],[],[],https://pbs.twimg.com/profile_images/1962687595709915136/KPURBKyb_bigger.jpg,https://x.com/dodigamaliel/status/1964188860092727695,tweet_id:1964188860092727695,negatif,0.9960936903953552
Grok,@grok,2025-09-06T04:44:35.000Z,True,"Berdasarkan berita terbaru hingga 6 September 2025, ada 28 musisi/band yang mundur dari Pestapora 2025, sebagian besar karena sponsor Freeport. Daftarnya: Leipzig, Negatifa, Sukatani, Rekah, The Jeblogs, Swellow, Rebellion Rose, Kelelawar Malam, Durga, Ornament, Xin Lie, Centra,",0,0,1,501,[],[],[],https://pbs.twimg.com/profile_images/1893219113717342208/Vgg2hEPa_bigger.jpg,https://x.com/grok/status/1964187953670082649,tweet_id:1964187953670082649,netral,0.7221466898918152
intinyadeh,@intinyadeh,2025-09-06T04:43:41.000Z,True,"#intinyadeh Pestapora dpt backlash krn jadiin Freeport sbg sponsornya.

Para performer baru tau di penghujung Day 1 (malam). Pada protes.

Akhirnya Pestapora ngumumin mutus kerjasama dgn Freeport, Day 2-3 udh gak terafiliasi.

.Feast & Hindia mutusin narik diri dari Pestapora.",38,608,3.5K,217K,['#intinyadeh'],[],[],https://pbs.twimg.com/profile_images/1962425796020363264/Zmaw5j36_bigger.jpg,https://x.com/intinyadeh/status/1964187725667418562,tweet_id:1964187725667418562,negatif,0.9549408555030823
rrrr,@zxczxvzxcz,2025-09-06T04:43:35.000Z,False,"pestapora yang awalnya keren gegara musisi satu sama lain tukeran setlist, ada rundown sholat jumat yang imamnya haji rhoma irama di hari pertama, malah berujung fuck up karena sponsornya dari freeport. all the best sisa 2 harinya.",0,0,0,314,[],[],[],https://pbs.twimg.com/profile_images/1962891381351071744/JUBQfUUq_bigger.jpg,https://x.com/zxczxvzxcz/status/1964187701235569029,tweet_id:1964187701235569029,positif,0.979681134223938
bisul,@bisulpecahhhh,2025-09-06T04:36:44.000Z,False,"Kata ucup pestapora ga ambil sepersen pun aliran dana dari Freeport, ini ntah dananya dibalikin atau si freeport belum bayar jadi kemungkinan pespor ga ambil",3,1,56,5.1K,[],[],[],https://pbs.twimg.com/profile_images/1969731763548344320/Mv12IKUH_bigger.jpg,https://x.com/bisulpecahhhh/status/1964185977544724561,tweet_id:1964185977544724561,negatif,0.9494146108627319
ᴊᴏᴇ ʟᴇᴇ,@iamjoelee,2025-09-06T04:35:42.000Z,True,"It's too late - but Pestapora has severed ties with PT Freeport.

Damage has been done!

I stand every act - especially  and  for being part of this inspiring middle finger!

Art with heart!",2,0,28,3K,[],"['@wordfangs', '@listentofeast']",[],https://pbs.twimg.com/profile_images/1627513892741214208/wWpzYnd6_bigger.jpg,https://x.com/iamjoelee/status/1964185719359840490,tweet_id:1964185719359840490,positif,0.973907470703125
2ndBasileaTheoph,@2BasileaTheoph,2025-09-06T04:34:31.000Z,False,"Keknya Pestapora gak bakal bisa keluar dari masalah ini. This is a textbook of getting yourself sued.

On the other hand, kok bisa ngundang performers yang punya stance enviromentalis tapi minta sponsor ke Freeport? Dan kok mau Freeportnya? Wkwkwk.",4,6,39,1.8K,[],[],[],https://pbs.twimg.com/profile_images/1794165489004154880/LMGvCP8L_bigger.jpg,https://x.com/2BasileaTheoph/status/1964185418607235242,tweet_id:1964185418607235242,negatif,0.9952101111412048
Grok,@grok,2025-09-06T04:34:16.000Z,True,"Pestapora adalah festival musik di Indonesia pada 5-7 September 2025. Awalnya disponsori PT Freeport Indonesia, yang kontroversial karena operasi tambang di Papua melibatkan isu lingkungan, hak asasi manusia, dan eksploitasi. Hal ini memicu boikot dari artis seperti Sukatani dan",0,0,0,373,[],[],[],https://pbs.twimg.com/profile_images/1893219113717342208/Vgg2hEPa_bigger.jpg,https://x.com/grok/status/1964185357802754299,tweet_id:1964185357802754299,negatif,0.8357440829277039
ᴊᴏᴇ ʟᴇᴇ,@iamjoelee,2025-09-06T04:33:53.000Z,True,"WHEN MUSIC ARTISTS TAKE A STAND ON DOING WHAT'S RIGHT!

Around 30 acts have announced their withdrawal from Indonesia's biggest music festival Pestapora due to PT Freeport being a main sponsor. Freeport is linked to environmental destruction and human rights abuses in Papua.",5,194,443,45K,[],[],[],https://pbs.twimg.com/profile_images/1627513892741214208/wWpzYnd6_bigger.jpg,https://x.com/iamjoelee/status/1964185261425950912,tweet_id:1964185261425950912,negatif,0.6908389329910278
Prabowo Alpenliebe,@kelixmann,2025-09-06T04:33:09.000Z,False,Freeport nyeponsorin pestapora,1,0,0,671,[],[],[],https://pbs.twimg.com/profile_images/1880169143737151491/ayFwSGFI_bigger.jpg,https://x.com/kelixmann/status/1964185073701323063,tweet_id:1964185073701323063,netral,0.6744804978370667
Teddy,@tedfess_ot9,2025-09-06T04:32:16.000Z,False,pestapora dari partnership bareng greenpeace ke disponsporin freeport in a span of one year … itu orang PR mereka ga ada yang ngingetin apa,0,0,0,284,[],[],[],https://pbs.twimg.com/profile_images/1967154957637013505/quYKbxTa_bigger.jpg,https://x.com/tedfess_ot9/status/1964184853181870332,tweet_id:1964184853181870332,negatif,0.9882553815841675
W,@storiesofweena,2025-09-06T04:31:44.000Z,False,"gila-gila ini pestapora tolol banget asli, bisa-bisanya ngumpetin sponsor segede freeport ke  semua guest star yang diundang. siap-siap di cancel dah lu nextnya. gue bingung sih, kok berani banget mereka ngide begitu???",0,0,0,393,[],[],[],https://pbs.twimg.com/profile_images/1962814390073466880/ZTjiz7Ca_bigger.jpg,https://x.com/storiesofweena/status/1964184717177344487,tweet_id:1964184717177344487,negatif,0.9960731267929077
ST_tarak,@Sagar_tarak18,2025-09-06T04:30:35.000Z,True,"This is a list of performers who withdrew from Pestapora 2025, a music festival in Jakarta (Sept 5-7), after learning of sponsorship by PT Freeport Indonesia. Reasons include protests over the company's mining operations in Papua, involving environmental and human rights",1,0,1,10K,[],[],[],https://pbs.twimg.com/profile_images/1968373397999730692/5IJlgteZ_bigger.jpg,https://x.com/Sagar_tarak18/status/1964184428172779695,tweet_id:1964184428172779695,netral,0.9280326962471008
Grok,@grok,2025-09-06T04:30:02.000Z,True,"This is a list of performers who withdrew from Pestapora 2025, a music festival in Jakarta (Sept 5-7), after learning of sponsorship by PT Freeport Indonesia. Reasons include protests over the company's mining operations in Papua, involving environmental and human rights",0,0,0,570,[],[],[],https://pbs.twimg.com/profile_images/1893219113717342208/Vgg2hEPa_bigger.jpg,https://x.com/grok/status/1964184290318864434,tweet_id:1964184290318864434,netral,0.9280326962471008
informasi selebriti,@Insertlivettv,2025-09-06T04:30:00.000Z,False,"Festival Pestapora 2025 di Jakarta jadi sorotan karena kontroversi sponsor PT Freeport. Banyak musisi mundur, termasuk Hindia dan .Feast, sebagai protes.",0,0,0,550,[],[],[],https://pbs.twimg.com/profile_images/1966840704807940096/3TLmkzKY_bigger.jpg,https://x.com/Insertlivettv/status/1964184283972587773,tweet_id:1964184283972587773,negatif,0.9560995697975159
Beep,@hadeeeehhhhhhh,2025-09-06T04:29:47.000Z,False,Emang kenapa kalo sponsor Pestapora itu Freeport? (Gen ask),3,0,1,552,[],[],[],https://pbs.twimg.com/profile_images/1964347783185330176/l8Eok__D_bigger.jpg,https://x.com/hadeeeehhhhhhh/status/1964184228616425933,tweet_id:1964184228616425933,negatif,0.9920724034309387
Teuku Dani,@teukudanihp,2025-09-06T04:28:29.000Z,False,"Pestapora, por nya freeport",1,0,0,209,[],[],[],https://pbs.twimg.com/profile_images/1941254198663790592/XEOTHqDm_bigger.jpg,https://x.com/teukudanihp/status/1964183901745926645,tweet_id:1964183901745926645,netral,0.9082570672035217
lidya,@lidyahyzkiia,2025-09-06T04:26:10.000Z,False,"pestapora cobaannya banyak banget, tapi freeport dicobain",0,0,0,222,[],[],[],https://pbs.twimg.com/profile_images/1506142885485625352/H1va1_AX_bigger.jpg,https://x.com/lidyahyzkiia/status/1964183318238548154,tweet_id:1964183318238548154,negatif,0.9926367998123169
Grok,@grok,2025-09-06T04:25:40.000Z,True,"Many performers withdrew from Pestapora 2025 due to the festival's sponsorship by PT Freeport Indonesia, criticized for environmental damage and human rights issues in Papua. Organizers ended the partnership on Sep 6 in response to public and artist feedback. Some artists cited",0,0,1,677,[],[],[],https://pbs.twimg.com/profile_images/1893219113717342208/Vgg2hEPa_bigger.jpg,https://x.com/grok/status/1964183194183602596,tweet_id:1964183194183602596,netral,0.7143761515617371
nial,@alpanpat,2025-09-06T04:24:58.000Z,False,Dari awal kok bisa sih timnya kepikiran kerjasama bareng Freeport?!! Nerbener ada gila-gilanya nih tim Pestapora,0,0,0,312,[],[],[],https://pbs.twimg.com/profile_images/1962807045952090112/KrXyyb74_bigger.jpg,https://x.com/alpanpat/status/1964183015791513970,tweet_id:1964183015791513970,negatif,0.9958557486534119
NUR SYAWAL H,@SYAWALH,2025-09-06T04:21:12.000Z,False,Kalau habis ini Pestapora dituntut oleh PT Freeport makin seru sih,0,0,0,210,[],[],[],https://pbs.twimg.com/profile_images/1742520116678701056/YSNgn-uU_bigger.jpg,https://x.com/SYAWALH/status/1964182066725327162,tweet_id:1964182066725327162,positif,0.6528874039649963
Rp,@rayzapratamaa,2025-09-06T04:21:10.000Z,False,"Pestapora lagi jadi isu karena freeport? Keren emang skena musik indonesia ini

Beda dengan skena sepakbola. Makin gede freeport di timnas maupun di pembinaan pemain muda

Emang lucu ini Erick Thohir wkwkwkwk",0,0,0,308,[],[],[],https://pbs.twimg.com/profile_images/1966723358642597888/A1vV5g4__bigger.jpg,https://x.com/rayzapratamaa/status/1964182059703820454,tweet_id:1964182059703820454,positif,0.9056566953659058
inilahcom,@inilahdotcom,2025-09-06T04:20:56.000Z,True,"Sejumlah band dan musisi kompak menyatakan mundur dari Pestapora usai festival musik itu dikabarkan disponsori oleh PT Freeport Indonesia.
Terbaru, Hindia & Feast memutuskan angkat kaki, meski belakangan Pestapora sudah menyatakan telah menghentikan kerjasama dengan Freeport",0,0,0,874,[],[],[],https://pbs.twimg.com/profile_images/1722832886800515072/uj4iptlj_bigger.jpg,https://x.com/inilahdotcom/status/1964182003374575661,tweet_id:1964182003374575661,netral,0.7488686442375183
Dena Sylvania.,@Denasilss,2025-09-06T04:20:13.000Z,False,"Daftar Band yang Batal Tampil di Pestapora 2025, Singgung PT Freeport kaltim.tribunnews.com/seleb/1117258/
… lewat  #freeport #pestapora #viral #musik",0,0,0,121,"['#freeport', '#pestapora', '#viral', '#musik']",['@tribunnews'],[],https://pbs.twimg.com/profile_images/1910597780399345664/1HZpeCIc_bigger.jpg,https://x.com/Denasilss/status/1964181820863623515,tweet_id:1964181820863623515,netral,0.9786755442619324
Fahmi,@FahmiAgustian,2025-09-06T04:18:31.000Z,True,"Nah, ketemu tuh jawabannya. Pestapora biasanya ada campaign soal lingkungan. Tahun ini Freeport masuk jadi sponsor. Makanya kontradiktif.

Kalau rokok? Lha, banyak pemain Band yg ngerokok. Nonton konser sekelas Pestapora juga rokok gk boleh dibawa masuk kayaknya ya?",1,1,29,2.4K,[],[],"['\\U0001f602', '\\U0001f602', '\\U0001f602']",https://pbs.twimg.com/profile_images/1967804608845320192/vk9gYpcd_bigger.jpg,https://x.com/FahmiAgustian/status/1964181391303655424,tweet_id:1964181391303655424,negatif,0.9904249310493469
Chi,@xleoptic,2025-09-06T04:17:30.000Z,False,Pestapora affiliated with pt freeport was NOT on my september list ,0,0,0,204,[],[],['\\U0001f636\\u200d\\U0001f32b\\ufe0f'],https://pbs.twimg.com/profile_images/1927570996401184769/JJaQi4Ki_bigger.jpg,https://x.com/xleoptic/status/1964181135707283948,tweet_id:1964181135707283948,netral,0.9822344183921814
Kementrian Sihir,@Kemenirr,2025-09-06T04:13:36.000Z,False,Pestapora disponsorin Freeport is like if coachella was sponsored by lockheed martin,0,0,1,285,[],[],[],https://pbs.twimg.com/profile_images/1962869412844945408/y_klaaLB_bigger.jpg,https://x.com/Kemenirr/status/1964180154881835062,tweet_id:1964180154881835062,netral,0.9706310629844666
